Time [s],Packet ID,MOSI,MISO
4.861285416666667,3565,0x2A,
4.861391166666666,3565,0x2C,
4.862572000000000,3566,0x3A,
4.862924416666667,3567,0x2D,
4.864915916666667,3568,0x26,
4.865074500000000,3569,0x3C,
4.866343416666667,3570,0x2C,
4.868916500000000,3571,0x35,
4.869022250000000,3571,0x14,
4.870203166666666,3572,0x3A,
4.870555666666666,3573,0x2D,
4.872547416666666,3574,0x26,
4.872706083333333,3575,0x3C,
4.873975083333334,3576,0x2C,
4.876336833333333,3577,0x2F,
4.876442583333334,3577,0x1C,
4.877623416666666,3578,0x3A,
4.877975833333333,3579,0x2D,
4.879967333333333,3580,0x26,
4.880126000000000,3581,0x3C,
4.881394833333333,3582,0x2C,
4.884073666666667,3583,0x34,
4.884179333333333,3583,0x10,
4.885360166666667,3584,0x3A,
4.885712583333333,3585,0x2D,
4.887704083333333,3586,0x26,
4.887862666666667,3587,0x3C,
4.889131666666667,3588,0x0C,
4.891810666666666,3589,0x20,
4.891916416666667,3589,0x38,
4.893097416666667,3590,0x3A,
4.893449916666667,3591,0x2D,
4.895018583333333,3592,0x03,
4.908080250000000,3593,0x26,
4.908239083333333,3594,0x3C,
4.909509916666667,3595,0x0C,
4.911980250000000,3596,0x2A,
4.912086166666667,3596,0x38,
4.913268083333334,3597,0x3A,
4.913620916666667,3598,0x2D,
4.915508000000000,3599,0x26,
4.915666666666667,3600,0x3C,
4.916936250000000,3601,0x2C,
4.919404500000000,3602,0x2D,
4.919510333333333,3602,0x30,
4.920691416666667,3603,0x3A,
4.921044000000000,3604,0x2D,
4.923035916666667,3605,0x26,
4.923194500000000,3606,0x3C,
4.924463583333333,3607,0x2C,
4.926825500000000,3608,0x2D,
4.926931250000000,3608,0x3C,
4.928112166666667,3609,0x3A,
4.928464666666667,3610,0x2D,
4.930456500000000,3611,0x26,
4.930615166666667,3612,0x3C,
4.931884333333334,3613,0x2C,
4.934246250000000,3614,0x3E,
4.934352000000000,3614,0x34,
4.935532833333333,3615,0x3A,
4.935885333333333,3616,0x2D,
4.937876833333333,3617,0x26,
4.938035416666667,3618,0x3C,
4.939304333333333,3619,0x2C,
4.941877500000000,3620,0x2C,
4.941983166666667,3620,0x34,
4.943164000000000,3621,0x3A,
4.943516500000000,3622,0x2D,
4.945507916666666,3623,0x26,
4.945666500000000,3624,0x3C,
4.946935416666666,3625,0x2C,
4.949614416666667,3626,0x2C,
4.949720166666666,3626,0x20,
4.950901083333333,3627,0x3A,
4.951253666666667,3628,0x2D,
4.953245333333333,3629,0x26,
4.953403916666667,3630,0x3C,
4.954672916666667,3631,0x2C,
4.957246000000000,3632,0x2C,
4.957351750000000,3632,0x34,
4.958532583333334,3633,0x3A,
4.958885083333334,3634,0x2D,
4.960876416666666,3635,0x26,
4.961035083333333,3636,0x3C,
4.962303916666666,3637,0x2C,
4.964771166666667,3638,0x2D,
4.964876916666666,3638,0x30,
4.966057750000000,3639,0x3A,
4.966410166666667,3640,0x2D,
4.968401666666667,3641,0x26,
4.968560333333333,3642,0x3C,
4.969829333333333,3643,0x2C,
4.972402666666667,3644,0x3C,
4.972508416666667,3644,0x14,
4.973689333333334,3645,0x3A,
4.974041750000000,3646,0x2D,
4.976033250000000,3647,0x26,
4.976191916666667,3648,0x3C,
4.977460833333334,3649,0x0C,
4.980139583333333,3650,0x20,
4.980245333333333,3650,0x38,
4.981426083333333,3651,0x3A,
4.981778583333333,3652,0x2D,
4.983347000000000,3653,0x03,
4.996655666666666,3654,0x26,
4.996814583333333,3655,0x3C,
4.998085250000000,3656,0x0C,
5.000555333333334,3657,0x2A,
5.000661166666666,3657,0x38,
5.001843000000000,3658,0x3A,
5.002195750000000,3659,0x2D,
5.004082666666666,3660,0x26,
5.004241416666667,3661,0x3C,
5.005510916666666,3662,0x2C,
5.008296500000000,3663,0x22,
5.008402333333334,3663,0x0C,
5.009583500000000,3664,0x3A,
5.009936083333334,3665,0x2D,
5.011928250000000,3666,0x26,
5.012086916666667,3667,0x3C,
5.013356000000000,3668,0x2C,
5.015823666666667,3669,0x23,
5.015929416666666,3669,0x38,
5.017110333333333,3670,0x3A,
5.017462833333333,3671,0x2D,
5.019454416666667,3672,0x26,
5.019613083333334,3673,0x3C,
5.020882083333333,3674,0x2C,
5.023137916666666,3675,0x3E,
5.023243666666667,3675,0x38,
5.024424416666666,3676,0x3A,
5.024776916666666,3677,0x2D,
5.026768416666667,3678,0x26,
5.026927083333334,3679,0x3C,
5.028196000000000,3680,0x2C,
5.030769333333334,3681,0x32,
5.030875083333333,3681,0x1C,
5.032056000000000,3682,0x3A,
5.032408500000000,3683,0x2D,
5.034400000000000,3684,0x26,
5.034558666666666,3685,0x3C,
5.035827500000000,3686,0x2C,
5.038506333333333,3687,0x38,
5.038612000000000,3687,0x08,
5.039792833333333,3688,0x3A,
5.040145250000000,3689,0x2D,
5.042136666666667,3690,0x26,
5.042295250000000,3691,0x3C,
5.043564083333333,3692,0x2C,
5.046242833333333,3693,0x35,
5.046348583333334,3693,0x00,
5.047529416666666,3694,0x3A,
5.047881916666666,3695,0x2D,
5.049873500000000,3696,0x26,
5.050032166666667,3697,0x3C,
5.051301166666667,3698,0x2C,
5.053874333333333,3699,0x31,
5.053980083333333,3699,0x1C,
5.055160833333334,3700,0x3A,
5.055513333333334,3701,0x2D,
5.057504666666667,3702,0x26,
5.057663333333333,3703,0x3C,
5.058932166666667,3704,0x2C,
5.061610833333333,3705,0x34,
5.061716583333333,3705,0x10,
5.062897250000000,3706,0x3A,
5.063249750000000,3707,0x2D,
